Customer id,Monetary,Frequency,Recency,Monetary_log,R_score,F_score,M_score,RFM_score,RFM_numeric,segment,cluster,Annualized_spend,Gender,Age,Payment method
C00510,23766.079999999998,5,104,10.076056708887398,3,4,5,345,345,Loyal,0,11866.784131326947,M,60,Credit Card
C00511,9081.19,4,49,9.114070631941157,4,3,3,433,433,Loyal,0,4534.3835157318745,M,29,Cash
C00512,14674.630000000001,4,9,9.593943573928147,5,3,4,534,534,Loyal,0,7327.277633378933,M,21,Cash
C00513,20972.79,4,177,9.951028841947926,2,3,5,235,235,Other,0,10472.049726402189,M,43,Cash
C00514,17032.74,6,105,9.74295136199407,3,5,4,354,354,Loyal,0,8504.719699042407,M,28,Credit Card
C00515,15742.779999999999,8,44,9.664200645617168,5,5,4,554,554,Champions,0,7860.622024623802,M,55,Cash
C00516,13999.5,3,236,9.54684832224537,2,2,4,224,224,Other,0,6990.174418604651,M,56,Cash
C00517,3529.2200000000003,1,64,8.169115470931525,4,1,1,411,411,New / Promising,1,1762.1960328317373,M,42,Cash
C00518,13567.57,8,9,9.515511367762471,5,5,4,554,554,Champions,0,6774.504856361149,F,54,Cash
C00519,15928.630000000001,5,27,9.675936176017906,5,4,4,544,544,Champions,0,7953.419904240766,M,45,Cash
C00520,28655.34,6,7,10.26312998911006,5,5,5,555,555,Champions,0,14308.069904240765,F,34,Mobile Payment
C00521,4638.85,1,260,8.442437317111546,2,1,1,211,211,At Risk / Churn,1,2316.2520519835844,F,54,Cash
C00522,20055.53,2,58,9.906310065496148,4,1,5,415,415,New / Promising,0,10014.04712722298,M,33,Cash
C00523,554.76,1,221,6.320336546384626,2,1,1,211,211,At Risk / Churn,1,277.0005471956224,M,26,Mobile Payment
C00524,5821.63,2,117,8.669507328688296,3,1,2,312,312,Other,1,2906.8330369357045,F,53,Cash
C00525,2400.7200000000003,3,221,7.783940426319778,2,2,1,221,221,At Risk / Churn,1,1198.7179206566348,M,36,Credit Card
C00526,42954.090000000004,10,38,10.667910430285886,5,5,5,555,555,Champions,0,21447.6646374829,M,36,Cash
C00527,10558.65,3,9,9.264795412771585,5,2,3,523,523,New / Promising,0,5272.10294117647,F,20,Credit Card
C00528,18500.39,5,12,9.825601143379048,5,4,4,544,544,Champions,0,9237.540834473324,F,55,Cash
C00529,5412.0,2,14,8.596558746796978,5,1,2,512,512,New / Promising,0,2702.298221614227,M,52,Credit Card
C00530,19527.95,3,290,9.87965325898456,1,2,5,125,125,Other,0,9750.617989056087,F,46,Mobile Payment
C00531,8417.53,2,127,9.038190507671715,3,1,2,312,312,Other,0,4203.007455540356,M,57,Credit Card
C00532,10112.039999999999,4,90,9.2215809591994,4,3,3,433,433,Loyal,0,5049.103419972639,F,30,Mobile Payment
C00533,4616.7300000000005,2,5,8.437658521336413,5,1,1,511,511,New / Promising,0,2305.2071819425446,M,26,Cash
C00534,29353.760000000002,7,140,10.28720999268561,3,5,5,355,355,Loyal,0,14656.80218878249,F,57,Mobile Payment
C00535,23101.1,6,172,10.047678801468813,3,5,5,355,355,Loyal,0,11534.748974008207,F,60,Mobile Payment
C00536,13890.279999999999,3,267,9.539016584130387,2,2,4,224,224,Other,0,6935.639124487003,M,39,Cash
C00537,13000.66,3,213,9.472832320599398,2,2,3,223,223,Other,0,6491.437619699042,M,40,Cash
C00538,1413.24,2,497,7.2543475633126375,1,1,1,111,111,At Risk / Churn,1,705.6533515731874,F,22,Mobile Payment
C00539,12361.039999999999,2,553,9.422385765936358,1,1,3,113,113,Other,1,6172.065116279069,M,53,Cash
C00540,11886.039999999999,5,9,9.383204009995573,5,4,3,543,543,Loyal,0,5934.89001367989,F,37,Cash
C00541,23999.76,5,77,10.08584077549537,4,4,5,445,445,Champions,0,11983.464295485635,F,53,Cash
C00542,14762.63,6,354,9.599922002876768,1,5,4,154,154,Frequent but at risk,0,7371.2174418604645,F,44,Cash
C00543,414.06,1,494,6.028423088093514,1,1,1,111,111,At Risk / Churn,1,206.74678522571818,F,33,Credit Card
C00544,15504.51,4,46,9.648950723608884,4,3,4,434,434,Loyal,0,7741.65,F,38,Mobile Payment
C00545,21991.739999999998,6,176,9.998467677878471,2,5,5,255,255,Frequent but at risk,0,10980.827770177837,F,30,Cash
C00546,17649.96,3,12,9.778545451817154,5,2,4,524,524,New / Promising,0,8812.907523939808,M,57,Credit Card
C00547,8451.050000000001,5,429,9.042164294478033,1,4,2,142,142,Frequent but at risk,1,4219.744528043776,F,37,Mobile Payment
C00548,13070.35,3,187,9.478178091261272,2,2,3,223,223,Other,0,6526.234952120383,M,41,Cash
C00549,22245.190000000002,5,144,10.00992603697678,3,4,5,345,345,Loyal,0,11107.379411764707,M,52,Cash
C00550,10397.58,5,528,9.249424537345702,1,4,3,143,143,Frequent but at risk,1,5191.678112175102,M,48,Cash
C00551,10972.630000000001,2,77,9.30325040099439,4,1,3,413,413,New / Promising,0,5478.809781121751,M,33,Credit Card
C00552,2840.24,2,220,7.951995855582909,2,1,1,211,211,At Risk / Churn,1,1418.1772913816687,F,46,Credit Card
C00553,15116.57,4,113,9.623612922531885,3,3,4,334,334,Loyal,0,7547.945348837209,M,27,Cash
C00554,2641.81,1,419,7.879598024014169,1,1,1,111,111,At Risk / Churn,1,1319.0980164158686,M,38,Cash
C00555,32789.55,7,44,10.39789564310455,5,5,5,555,555,Champions,0,16372.347127222984,M,59,Cash
C00556,8233.44,3,47,9.016080637870813,4,2,2,422,422,New / Promising,0,4111.088372093023,F,35,Credit Card
C00557,1951.58,1,305,7.576906853985862,1,1,1,111,111,At Risk / Churn,1,974.4551299589602,F,52,Cash
C00558,17539.46,8,117,9.772265491351954,3,5,4,354,354,Loyal,0,8757.733105335157,M,58,Credit Card
C00559,3293.48,3,5,8.100003619611513,5,2,1,521,521,New / Promising,1,1644.4872777017783,M,21,Cash
C00560,1863.31,3,46,7.530646290430601,4,2,1,421,421,New / Promising,1,930.3805061559507,F,26,Credit Card
C00561,23837.149999999998,5,20,10.079042517497058,5,4,5,545,545,Champions,0,11902.27051983584,F,21,Cash
C00562,7401.26,3,4,8.90954063797093,5,2,2,522,522,New / Promising,0,3695.5675786593706,M,41,Credit Card
C00563,6470.009999999999,3,7,8.775087480412276,5,2,2,522,522,New / Promising,0,3230.579548563611,F,32,Credit Card
C00565,12799.99,3,316,9.457277790666835,1,2,3,123,123,Other,0,6391.239876880984,M,35,Credit Card
C00566,32868.93,4,12,10.400313537054537,5,3,5,535,535,Loyal,0,16411.982831737347,M,31,Cash
C00567,5138.35,2,361,8.54468189130861,1,1,2,112,112,At Risk / Churn,1,2565.660396716826,M,57,Credit Card
C00568,8443.85,2,307,9.041312067094811,1,1,2,112,112,At Risk / Churn,1,4216.149452804378,F,51,Mobile Payment
C00569,25624.4,5,52,10.151339326074975,4,4,5,445,445,Champions,0,12794.673050615595,F,37,Credit Card
C00570,4173.7699999999995,1,445,8.336814545947096,1,1,1,111,111,At Risk / Churn,1,2084.0301641586866,F,58,Cash
C00571,7577.91,5,149,8.933124668823986,3,4,2,342,342,Other,0,3783.7717510259913,F,29,Credit Card
C00572,4597.58,1,219,8.433502839168701,2,1,1,211,211,At Risk / Churn,1,2295.6452804377564,F,47,Cash
C00573,1182.17,2,227,7.075952556105573,2,1,1,211,211,At Risk / Churn,1,590.2764021887825,F,22,Mobile Payment
C00574,10726.82,5,70,9.280595646297263,4,4,3,443,443,Loyal,0,5356.072913816689,F,36,Cash
C00575,2505.73,4,160,7.826734393914044,3,3,1,331,331,Other,1,1251.151094391245,M,55,Credit Card
C00576,7873.33,3,160,8.9713633807093,3,2,2,322,322,Other,0,3931.279685362517,F,54,Cash
C00577,6223.8,5,14,8.73629659230272,5,4,2,542,542,Other,0,3107.642954856361,F,22,Mobile Payment
C00578,10149.34,2,118,9.22526248144585,3,1,3,313,313,Other,0,5067.727906976744,M,38,Credit Card
C00579,8600.34,2,552,9.059673284057354,1,1,2,112,112,At Risk / Churn,1,4294.287414500684,M,49,Cash
C00580,215.01999999999998,2,71,5.375370995990328,4,1,1,411,411,New / Promising,1,107.36292749658001,M,35,Credit Card
C00581,4534.97,3,10,8.419794231629103,5,2,1,521,521,New / Promising,0,2264.3831053351573,F,36,Mobile Payment
C00582,6550.4,3,122,8.787434046248075,3,2,2,322,322,Other,0,3270.7195622435015,F,20,Cash
C00583,1962.06,1,269,7.582259759270376,2,1,1,211,211,At Risk / Churn,1,979.6879616963064,M,49,Cash
C00584,1332.68,1,60,7.195697317639776,4,1,1,411,411,New / Promising,1,665.4284541723666,M,28,Credit Card
C00585,10019.17,5,39,9.212355340562798,5,4,3,543,543,Loyal,0,5002.731942544459,M,39,Credit Card
C00586,7233.07,7,143,8.886557088992735,3,5,2,352,352,Other,0,3611.587619699042,M,53,Cash
C00587,1363.92,2,574,7.218851097842933,1,1,1,111,111,At Risk / Churn,1,681.0270861833105,F,33,Credit Card
C00588,8957.16,3,326,9.100320127737454,1,2,3,123,123,Other,1,4472.453351573187,M,57,Credit Card
C00589,5424.15,5,238,8.598800827795998,2,4,2,242,242,Frequent but at risk,1,2708.364911080711,F,55,Cash
C00590,38056.64,9,42,10.5468571315708,5,5,5,555,555,Champions,0,19002.289466484268,M,25,Credit Card
C00591,1903.87,1,382,7.55216904376243,1,1,1,111,111,At Risk / Churn,1,950.6327633378932,M,38,Cash
C00592,8014.62,3,226,8.989147417011363,2,2,2,222,222,At Risk / Churn,1,4001.8280437756493,M,44,Credit Card
C00593,9894.64,4,257,9.199849535075936,2,3,3,233,233,Other,0,4940.552120383037,F,48,Cash
C00594,21831.44,7,88,9.991152216087615,4,5,5,455,455,Champions,0,10900.787414500683,F,40,Cash
C00595,6063.1,4,77,8.710141417951409,4,3,2,432,432,Other,0,3027.402872777018,M,19,Mobile Payment
C00596,2530.49,3,299,7.836563341175023,1,2,1,121,121,At Risk / Churn,1,1263.5141586867303,F,52,Credit Card
C00597,29909.83,8,67,10.305975901155389,4,5,5,455,455,Champions,0,14934.45683994528,M,38,Cash
C00599,15478.35,6,39,9.647262156598044,5,5,4,554,554,Champions,0,7728.5878932968535,M,40,Credit Card
C00600,21871.61,5,205,9.99299044811396,2,4,5,245,245,Frequent but at risk,0,10920.844938440492,M,36,Credit Card
C00601,7170.96,4,24,8.877934257464629,5,3,2,532,532,Other,0,3580.575102599179,F,60,Cash
C00602,10931.07,3,178,9.299455950247363,2,2,3,223,223,Other,0,5458.058207934336,F,25,Cash
C00603,11758.74,3,492,9.372437112364677,1,2,3,123,123,Other,1,5871.32708618331,F,19,Credit Card
C00604,21203.9,7,110,9.961987566028673,3,5,5,355,355,Loyal,0,10587.446648426812,M,56,Cash
C00605,38246.119999999995,10,8,10.55182354230229,5,5,5,555,555,Champions,0,19096.89986320109,M,33,Mobile Payment
C00606,8702.09,3,440,9.071433413997678,1,2,2,122,122,At Risk / Churn,1,4345.092818057456,F,31,Cash
C00607,6393.449999999999,3,63,8.763185705623162,4,2,2,422,422,New / Promising,0,3192.3519151846776,F,32,Credit Card
C00609,6122.2,3,246,8.719840114671438,2,2,2,222,222,At Risk / Churn,1,3056.91244870041,F,28,Credit Card
C00610,10653.130000000001,2,330,9.273702889392364,1,1,3,113,113,Other,1,5319.2783173734615,F,56,Cash
C00611,15594.89,4,13,9.65476269698708,5,3,4,534,534,Loyal,0,7786.778180574554,M,20,Mobile Payment
C00612,13662.29,1,632,9.52246795332,1,1,4,114,114,Other,1,6821.800068399453,F,56,Mobile Payment
C00613,3416.48,3,231,8.136658716349817,2,2,1,221,221,At Risk / Churn,1,1705.903146374829,F,58,Cash
C00614,9567.83,6,14,9.166266219919706,5,5,3,553,553,Loyal,0,4777.370656634746,M,47,Credit Card
C00615,11355.68,2,150,9.337561396039632,3,1,3,313,313,Other,0,5670.072777017784,F,47,Cash
C00616,18249.29,4,73,9.811936249295345,4,3,4,434,434,Loyal,0,9112.162585499316,M,43,Cash
C00617,3383.23,4,142,8.126881685319542,3,3,1,331,331,Other,1,1689.3008891928864,F,58,Credit Card
C00618,3943.98,2,274,8.280199163558631,2,1,1,211,211,At Risk / Churn,1,1969.2923392612859,M,31,Cash
C00619,16818.57,5,61,9.73029836839635,4,4,4,444,444,Champions,0,8397.781190150477,F,23,Credit Card
C00620,1257.92,3,46,7.138009489531394,4,2,1,421,421,New / Promising,1,628.0995896032832,M,52,Mobile Payment
C00621,15244.76,8,102,9.632056710590392,3,5,4,354,354,Loyal,0,7611.952667578659,F,19,Cash
C00622,6386.63,4,13,8.762118586555346,5,3,2,532,532,Other,0,3188.9465800273597,M,26,Cash
C00623,40510.29,10,60,10.609335979678866,4,5,5,455,455,Champions,0,20227.436183310532,F,37,Credit Card
C00624,10559.32,4,156,9.264858859831428,3,3,3,333,333,Loyal,0,5272.437482900136,F,21,Cash
C00625,9752.59,4,33,9.185390701349226,5,3,3,533,533,Loyal,0,4869.624281805745,M,57,Credit Card
C00626,9637.66,2,92,9.173537373793241,4,1,3,413,413,New / Promising,0,4812.237893296853,M,49,Cash
C00627,1862.3200000000002,1,164,7.530115121820371,3,1,1,311,311,Other,1,929.8861833105335,F,37,Cash
C00628,10116.09,5,262,9.221981352084084,2,4,3,243,243,Frequent but at risk,0,5051.125649794802,M,28,Credit Card
C00629,21086.920000000002,4,301,9.956455643668331,1,3,5,135,135,Other,0,10529.036662106704,M,36,Cash
C00630,1895.96,3,102,7.548007883787558,3,2,1,321,321,Other,1,946.6831737346101,M,19,Cash
C00631,9320.49,3,22,9.140077766146227,5,2,3,523,523,New / Promising,0,4653.869835841313,M,23,Credit Card
C00632,2725.16,1,384,7.910649304591276,1,1,1,111,111,At Risk / Churn,1,1360.7160054719561,M,60,Cash
C00633,9276.1,3,105,9.135304276941946,3,2,3,323,323,Other,0,4631.705198358413,M,51,Mobile Payment
C00634,11677.39,4,182,9.365495404415318,2,3,3,233,233,Other,0,5830.7077291381665,F,57,Cash
C00635,3007.4,2,109,8.009163654952248,3,1,1,311,311,Other,1,1501.642954856361,M,30,Cash
C00636,25813.86,5,84,10.15870557409548,4,4,5,445,445,Champions,0,12889.273461012312,M,40,Cash
C00637,15096.57,4,130,9.622289082700535,3,3,4,334,334,Loyal,0,7537.95902872777,F,40,Cash
C00638,7450.969999999999,3,20,8.91623370594848,5,2,2,522,522,New / Promising,0,3720.3885772913814,F,47,Credit Card
C00639,7902.150000000001,3,446,8.975016693158981,1,2,2,122,122,At Risk / Churn,1,3945.669972640219,M,34,Cash
C00640,15936.810000000001,6,63,9.676449552692006,4,5,4,454,454,Champions,0,7957.504309165527,M,33,Mobile Payment
C00641,5738.599999999999,1,540,8.655144800474252,1,1,2,112,112,At Risk / Churn,1,2865.3748290013677,F,48,Cash
C00642,19066.36,4,101,9.855733251675002,3,3,4,334,334,Loyal,0,9520.138714090288,F,55,Credit Card
C00643,17998.010000000002,5,101,9.798072035365747,3,4,4,344,344,Loyal,0,8986.694459644323,F,20,Credit Card
C00644,9533.13,4,199,9.162633271081921,2,3,3,233,233,Other,0,4760.044391244869,F,59,Mobile Payment
C00645,10369.220000000001,5,59,9.246693516041931,4,4,3,443,443,Loyal,0,5177.517510259918,M,51,Cash
C00646,23823.63,7,14,10.078475198496252,5,5,5,555,555,Champions,0,11895.51976744186,M,20,Cash
C00647,8475.279999999999,3,318,9.045026953292776,1,2,2,122,122,At Risk / Churn,1,4231.84295485636,M,60,Mobile Payment
C00648,7121.9400000000005,3,56,8.871075840525776,4,2,2,422,422,New / Promising,0,3556.098632010944,F,53,Credit Card
C00649,676.23,1,419,6.518010949336828,1,1,1,111,111,At Risk / Churn,1,337.65246238030096,F,35,Cash
C00650,25178.57,2,231,10.13378823040725,2,1,5,215,215,Other,0,12572.062995896033,M,40,Credit Card
C00651,44668.42,9,122,10.707044430156206,3,5,5,355,355,Loyal,0,22303.65704514364,F,18,Mobile Payment
C00652,17412.91,3,263,9.76502459111978,2,3,4,234,234,Other,0,8694.54466484268,F,21,Cash
C00653,10412.49,2,135,9.25085735998668,3,1,3,313,313,Other,0,5199.122913816689,M,41,Credit Card
C00654,19415.82,3,91,9.873894979724364,4,3,5,435,435,Loyal,0,9694.629685362517,F,45,Cash
C00655,4965.389999999999,2,362,8.51044849701589,1,1,1,111,111,At Risk / Churn,1,2479.298700410396,M,43,Mobile Payment
C00656,8931.859999999999,2,321,9.097491891352453,1,1,3,113,113,Other,1,4459.820656634746,F,27,Cash
C00657,8426.07,2,186,9.039204422371293,2,1,2,212,212,At Risk / Churn,1,4207.271614227086,F,46,Cash
C00658,38421.77,7,17,10.556405531589316,5,5,5,555,555,Champions,0,19184.60471956224,F,59,Mobile Payment
C00659,6294.57,3,324,8.747601490433231,1,3,2,132,132,Other,1,3142.9795485636114,M,52,Cash
C00660,4604.77,4,274,8.435065144266279,2,3,1,231,231,Other,1,2299.2353625171,M,44,Credit Card
C00661,19684.78,5,11,9.887651826672073,5,4,5,545,545,Champions,0,9828.925718194254,F,51,Mobile Payment
C00662,4779.47,3,123,8.472294147011615,3,3,1,331,331,Other,1,2386.4658686730504,F,24,Cash
C00663,13783.119999999999,2,281,9.531272483915663,2,1,4,214,214,Other,0,6882.132421340629,F,57,Mobile Payment
C00664,3402.6900000000005,1,461,8.132615416216002,1,1,1,111,111,At Risk / Churn,1,1699.0175786593709,F,49,Credit Card
C00665,4700.25,2,616,8.455583709784547,1,1,1,111,111,At Risk / Churn,1,2346.910054719562,M,24,Cash
C00666,35970.0,8,1,10.490468337248462,5,5,5,555,555,Champions,0,17960.396716826264,M,27,Mobile Payment
C00667,18999.739999999998,5,13,9.85223320475857,5,4,4,544,544,Champions,0,9486.874281805744,M,60,Cash
C00668,28434.05,4,250,10.255377818135697,2,3,5,235,235,Other,0,14197.576265389876,M,19,Cash
C00669,8402.310000000001,3,9,9.036380954834078,5,3,2,532,532,Other,0,4195.4078659370725,M,50,Cash
C00670,6612.84,4,7,8.79691970213936,5,4,2,542,542,Other,0,3301.896853625171,F,27,Credit Card
C00671,9052.91,4,14,9.110951987588646,5,4,3,543,543,Loyal,0,4520.262859097127,F,50,Mobile Payment
C00672,19999.0,4,8,9.903487552536127,5,4,5,545,545,Champions,0,9985.820793433651,F,35,Cash
C00673,20744.8,5,178,9.940099095532695,2,4,5,245,245,Frequent but at risk,0,10358.210670314636,M,47,Cash
C00674,27456.379999999997,4,218,10.220390263262347,2,4,5,245,245,Frequent but at risk,0,13709.409986320108,F,60,Mobile Payment
C00675,15011.53,6,4,9.616640464720964,5,5,4,554,554,Champions,0,7495.497195622435,F,22,Mobile Payment
C00676,1372.7800000000002,2,579,7.225321343513961,1,1,1,111,111,At Risk / Churn,1,685.4510259917921,M,44,Cash
C00677,67.23,1,480,4.222884350827332,1,1,1,111,111,At Risk / Churn,1,33.56901504787962,M,42,Credit Card
C00678,15361.0,2,197,9.639652206558628,2,1,4,214,214,Other,0,7669.993160054719,M,56,Cash
C00679,14466.68,3,91,9.579672475050224,4,3,4,434,434,Loyal,0,7223.444870041039,F,20,Credit Card
C00680,9329.43,2,528,9.141036380667908,1,1,3,113,113,Other,1,4658.333720930233,M,51,Credit Card
C00681,20167.079999999998,4,225,9.911856435539777,2,4,5,245,245,Frequent but at risk,0,10069.745827633378,M,52,Mobile Payment
C00682,4840.78,1,606,8.485037700695425,1,1,1,111,111,At Risk / Churn,1,2417.078932968536,F,41,Cash
C00683,21562.649999999998,6,82,9.978764305684876,4,5,5,455,455,Champions,0,10766.576265389875,F,40,Mobile Payment
C00684,37866.67,7,127,10.541852992728925,3,5,5,355,355,Loyal,0,18907.43440492476,M,53,Mobile Payment
C00685,6680.2300000000005,5,36,8.807057381317051,5,4,2,542,542,Other,0,3335.545759233926,F,43,Cash
C00686,4641.349999999999,3,350,8.44297598252717,1,3,1,131,131,Other,1,2317.5003419972636,F,22,Cash
C00687,7422.889999999999,2,80,8.912458457545922,4,1,2,412,412,New / Promising,0,3706.3677838577287,F,50,Cash
C00688,998.8,1,17,6.90755525897947,5,1,1,511,511,New / Promising,1,498.71682626538984,F,18,Credit Card
C00689,294.39,1,533,5.688296517120754,1,1,1,111,111,At Risk / Churn,1,146.99363885088917,M,38,Mobile Payment
C00690,4368.04,5,288,8.382298584322664,2,4,1,241,241,Frequent but at risk,1,2181.0322845417236,M,50,Cash
C00691,33028.94,6,88,10.405169701852758,4,5,5,455,455,Champions,0,16491.878385772914,F,46,Cash
C00692,7539.59,2,496,8.928055707277553,1,1,2,112,112,At Risk / Churn,1,3764.6379616963063,M,19,Cash
C00693,1058.96,3,283,6.965986450545041,2,3,1,231,231,Other,1,528.7556771545827,M,36,Credit Card
C00694,26223.0,8,115,10.17443030098361,3,5,5,355,355,Loyal,0,13093.563611491107,F,32,Credit Card
C00695,4463.43,3,154,8.403896825586955,3,3,1,331,331,Other,1,2228.6620383036934,M,50,Cash
C00696,7532.7,2,222,8.927141567974168,2,1,2,212,212,At Risk / Churn,1,3761.1976744186045,F,21,Mobile Payment
C00697,11321.56,5,4,9.334552474599372,5,4,3,543,543,Loyal,0,5653.03611491108,F,30,Credit Card
C00698,7300.49,1,235,8.895833715897995,2,1,2,212,212,At Risk / Churn,1,3645.2515047879615,M,44,Cash
C00699,14375.869999999999,4,179,9.573375944161498,2,4,4,244,244,Frequent but at risk,0,7178.101983584131,M,31,Cash
C00700,45534.73,9,4,10.72625257149744,5,5,5,555,555,Champions,0,22736.219493844048,M,24,Mobile Payment
C00701,9363.32,4,45,9.14466200145706,5,4,3,543,543,Loyal,0,4675.255540355677,M,50,Cash
C00702,3548.45,3,49,8.17454794088917,4,3,1,431,431,Other,1,1771.797879616963,M,20,Cash
C00704,14341.740000000002,4,88,9.570999169820423,4,4,4,444,444,Champions,0,7161.060328317374,M,35,Cash
C00705,6021.69,4,343,8.703289282351703,1,4,2,142,142,Frequent but at risk,1,3006.726196990424,M,60,Cash
C00706,17188.73,4,275,9.752067391447259,2,4,4,244,244,Frequent but at risk,0,8582.608002735977,M,27,Credit Card
C00707,6260.679999999999,5,83,8.742203798696224,4,4,2,442,442,Other,0,3126.0577291381665,M,46,Credit Card
C00708,11595.59,2,365,9.358466368360883,1,1,3,113,113,Other,1,5789.863679890561,M,37,Cash
C00709,14409.5,5,379,9.575712386517903,1,4,4,144,144,Frequent but at risk,0,7194.893980848153,F,35,Cash
C00710,11722.89,3,523,9.369383919323445,1,3,3,133,133,Other,1,5853.42660738714,F,30,Cash
C00711,14368.439999999999,8,126,9.572859008237169,3,5,4,354,354,Loyal,0,7174.392065663474,M,20,Mobile Payment
C00712,5385.32,2,7,8.591617684900369,5,1,2,512,512,New / Promising,0,2688.976470588235,F,39,Cash
C00713,2527.46,1,285,7.835365700738983,2,1,1,211,211,At Risk / Churn,1,1262.0012311901505,F,59,Cash
C00714,6163.3099999999995,3,47,8.726531487193576,4,3,2,432,432,Other,0,3077.4393296853623,F,29,Cash
C00715,14114.85,4,31,9.555053558498974,5,4,4,544,544,Champions,0,7047.770519835841,M,22,Cash
C00716,16836.81,6,114,9.73138223183347,3,5,4,354,354,Loyal,0,8406.888714090288,M,40,Cash
C00717,11105.300000000001,4,335,9.31526779386244,1,4,3,143,143,Frequent but at risk,0,5545.054035567716,F,40,Cash
C00718,7800.4400000000005,3,56,8.962063611022975,4,3,2,432,432,Other,0,3894.884541723666,M,25,Credit Card
C00719,8816.46,3,80,9.084489125666687,4,3,3,433,433,Loyal,0,4402.199589603282,M,51,Mobile Payment
C00720,12067.62,4,362,9.398363974497888,1,4,3,143,143,Frequent but at risk,0,6025.555813953489,M,42,Cash
C00721,8410.869999999999,2,348,9.037399082590003,1,1,2,112,112,At Risk / Churn,1,4199.682010943911,M,29,Credit Card
C00722,305.54,1,70,5.725348252570762,4,1,1,411,411,New / Promising,1,152.56101231190152,M,20,Mobile Payment
C00723,484.96,1,75,6.186126315986542,4,1,1,411,411,New / Promising,1,242.14829001367985,F,58,Cash
C00724,8885.800000000001,3,37,9.092322308702972,5,3,3,533,533,Loyal,0,4436.822161422709,F,45,Cash
C00725,15951.46,4,34,9.677368328295383,5,4,4,544,544,Champions,0,7964.81928864569,F,57,Credit Card
C00726,20211.07,4,187,9.914035229694937,2,4,5,245,245,Frequent but at risk,0,10091.71073871409,M,20,Credit Card
C00727,7927.95,2,89,8.978275897287073,4,1,2,412,412,New / Promising,0,3958.552325581395,M,51,Cash
C00728,10003.81,3,148,9.210821256332764,3,3,3,333,333,Loyal,0,4995.06244870041,F,44,Credit Card
C00729,1101.33,2,46,7.0051814004203905,4,1,1,411,411,New / Promising,1,549.9116963064295,F,18,Cash
C00730,3613.19,2,224,8.1926230430962,2,1,1,211,211,At Risk / Churn,1,1804.1235978112175,M,26,Mobile Payment
C00731,5137.54,2,258,8.5445242714077,2,1,2,212,212,At Risk / Churn,1,2565.255950752394,M,38,Mobile Payment
C00732,3925.62,3,26,8.27553428391676,5,3,1,531,531,Other,1,1960.1248974008206,M,42,Cash
C00733,22606.72,6,184,10.026046719851152,2,5,5,255,255,Frequent but at risk,0,11287.897127222983,F,33,Cash
C00734,26250.33,5,35,10.175471933402925,5,4,5,545,545,Champions,0,13107.209917920656,M,18,Cash
C00735,14052.31,3,334,9.5506132342042,1,3,4,134,134,Other,0,7016.543296853624,F,56,Credit Card
C00736,4372.34,2,5,8.383282298219052,5,1,1,511,511,New / Promising,1,2183.179343365253,M,38,Cash
C00737,17080.26,6,9,9.745737235113456,5,5,4,554,554,Champions,0,8528.447195622433,F,38,Mobile Payment
C00738,15474.210000000001,4,168,9.646994667735358,3,4,4,344,344,Loyal,0,7726.5207250342,M,29,Cash
C00739,13886.01,4,402,9.538709149797054,1,4,4,144,144,Frequent but at risk,0,6933.507045143639,M,30,Cash
C00740,12586.71,3,24,9.440476220105133,5,3,3,533,533,Loyal,0,6284.745759233925,M,41,Mobile Payment
C00741,2752.87,1,563,7.920762474107641,1,1,1,111,111,At Risk / Churn,1,1374.552051983584,M,28,Cash
C00742,14815.23,6,142,9.603478480523568,3,5,4,354,354,Loyal,0,7397.48146374829,F,54,Mobile Payment
C00743,21460.33,6,17,9.974007990033144,5,5,5,555,555,Champions,0,10715.486251709986,F,28,Credit Card
C00744,12949.67,2,448,9.468902803241086,1,1,3,113,113,Other,1,6465.977496580027,M,46,Credit Card
C00745,12831.74,2,321,9.459754996772718,1,1,3,113,113,Other,1,6407.093160054719,M,59,Mobile Payment
C00746,2364.66,2,257,7.768812331760751,2,1,1,211,211,At Risk / Churn,1,1180.7125854993158,F,24,Credit Card
C00747,2863.61,3,215,7.960187494228452,2,3,1,231,231,Other,1,1429.8463064295486,F,28,Credit Card
C00748,13707.439999999999,7,33,9.525766980524306,5,5,4,554,554,Champions,0,6844.344186046511,M,55,Cash
C00749,12151.41,3,250,9.405282783008623,2,3,3,233,233,Other,0,6067.393502051983,F,21,Cash
C00750,32909.21,6,40,10.401538222956225,5,5,5,555,555,Champions,0,16432.095280437756,F,24,Cash
C00751,4458.51,2,173,8.402794173507605,3,1,1,311,311,Other,1,2226.2054035567717,F,47,Credit Card
C00752,8530.9,4,62,9.051567358941213,4,4,2,442,442,Other,0,4259.614911080711,M,19,Credit Card
C00753,31479.64,7,204,10.357128032693169,2,5,5,255,255,Frequent but at risk,0,15718.288098495212,F,33,Cash
C00754,16665.85,6,117,9.721176995681674,3,5,4,354,354,Loyal,0,8321.525649794801,M,56,Cash
C00755,33960.52,5,286,10.432983397963108,2,4,5,245,245,Frequent but at risk,0,16957.031190150476,F,53,Credit Card
C00756,3045.26,4,184,8.021669887658689,2,4,1,241,241,Frequent but at risk,1,1520.5470588235294,F,52,Cash
C00757,1770.62,2,244,7.479649661215395,2,1,1,211,211,At Risk / Churn,1,884.098905608755,M,36,Cash
C00758,5465.72,5,18,8.60643408119415,5,4,2,542,542,Other,0,2729.1214774281807,M,31,Credit Card
