Customer id,Recency,Frequency,Monetary,CategoryVariety,AvgInvoice,PreferredMall,Cluster
C01000,6,8,101160.17,5,3890.775769230769,TKO,0
C01001,169,3,43370.99,4,5421.37375,MK,1
C01002,99,2,3743.22,3,1247.74,CYB,1
C01003,62,5,81340.01000000001,5,4518.889444444445,TKO,0
C01004,243,1,1245.34,2,622.67,TKO,1
C01005,524,2,2357.01,4,589.2525,MK,1
C01006,303,2,3591.7799999999997,3,1197.26,ST,1
C01007,22,7,78029.23999999999,5,3392.5756521739127,TKO,0
C01008,175,5,64431.77,5,4956.29,CYB,0
C01009,174,3,21619.82,4,2161.982,TKO,1
C01010,44,5,71453.59,5,4465.849375,ST,0
C01011,196,3,17472.6,4,2184.075,CYB,1
C01013,241,2,4710.15,4,942.03,TKO,1
C01014,157,4,56974.54,5,3560.90875,CYB,0
C01015,196,5,18150.38,3,1815.038,TKO,1
C01016,149,4,43360.52,5,3097.18,TKO,0
C01017,8,5,85544.17,5,4752.453888888889,CYB,0
C01018,113,7,129384.82,5,4976.339230769231,ST,0
C01019,191,3,27344.48,4,3418.06,CYB,1
C01020,610,3,52527.53,5,4775.23,TKO,1
C01021,203,3,85374.65000000001,5,7114.554166666668,ST,0
C01022,9,2,2699.84,3,899.9466666666667,TKO,1
C01023,40,2,1637.6399999999999,3,409.40999999999997,ST,1
C01024,220,3,1106.85,2,276.7125,CYB,1
C01025,236,5,8391.21,4,699.2674999999999,ST,1
C01026,64,6,124184.25,5,6536.013157894737,TKO,0
C01027,65,4,21900.530000000002,5,2190.0530000000003,TKO,0
C01028,56,2,8999.52,3,2249.88,MK,1
C01029,115,3,59395.39,4,5399.580909090909,ST,0
C01030,162,2,56825.04,3,9470.84,ST,0
C01031,136,2,6552.67,3,1310.534,ST,1
C01032,25,3,44700.619999999995,3,4966.735555555555,TKO,1
C01033,238,3,61707.69,4,10284.615,ST,0
C01034,219,5,70688.72,4,5049.194285714286,TKO,0
C01035,96,2,25715.4,5,2571.54,TKO,1
C01036,41,8,117697.55,5,4526.828846153846,CYB,0
C01037,279,3,33676.85,5,2405.4892857142854,MK,1
C01038,270,2,9387.42,3,1877.484,MK,1
C01039,272,2,22958.29,5,2550.9211111111113,ST,1
C01040,78,1,1745.54,2,872.77,TKO,1
C01041,130,3,27832.449999999997,3,4638.741666666666,ST,1
C01042,175,1,33463.68,3,8365.92,TKO,1
C01043,7,8,185194.32,4,7122.858461538462,CYB,0
C01044,142,5,28876.21,4,2887.621,ST,1
C01045,257,4,47641.509999999995,5,3664.731538461538,TKO,0
C01046,167,4,14569.73,2,2081.39,CYB,1
C01047,6,1,74.08,1,74.08,CYB,1
C01048,66,4,52933.15,5,4411.095833333334,CYB,0
C01049,65,1,28853.399999999998,4,7213.349999999999,CYB,1
C01050,76,6,74468.86,4,3919.4136842105263,TKO,0
C01051,202,3,83836.36,4,7621.487272727273,MK,0
C01052,154,3,12166.81,4,1738.1157142857141,TKO,1
C01053,189,3,26840.29,3,4473.381666666667,ST,1
C01054,167,2,22184.42,5,3169.202857142857,TKO,1
C01055,15,6,99526.06,5,4739.3361904761905,MK,0
C01056,33,6,14540.0,5,1211.6666666666667,TKO,0
C01057,374,6,68906.56999999999,5,3445.3284999999996,MK,0
C01058,82,6,54613.49,5,3413.343125,CYB,0
C01059,15,2,10429.1,3,2085.82,MK,1
C01060,298,7,100579.73,5,5293.67,TKO,0
C01061,33,3,14254.3,3,2375.7166666666667,TKO,1
C01062,692,1,8161.5,2,1632.3,MK,1
C01063,41,5,16436.23,5,1494.2027272727273,MK,0
C01064,45,3,20566.66,4,2570.8325,MK,1
C01065,254,4,73644.19,5,5664.9376923076925,MK,0
C01066,173,2,4475.34,2,895.068,TKO,1
C01067,151,6,66476.55,5,3498.7657894736844,TKO,0
C01068,169,4,29611.440000000002,4,2691.949090909091,MK,1
C01069,15,4,51397.31,5,3671.2364285714284,MK,0
C01070,156,4,59101.630000000005,2,4925.135833333334,TKO,1
C01072,151,7,68253.98,5,4014.9399999999996,CYB,0
C01073,281,6,83639.94,4,5974.2814285714285,CYB,0
C01074,9,6,62260.729999999996,5,3276.880526315789,ST,0
C01075,203,4,22545.22,4,2254.522,MK,1
C01076,4,7,97548.29,5,4645.156666666667,TKO,0
C01077,272,4,9725.67,5,1215.70875,TKO,1
C01078,158,3,74596.51999999999,4,5738.193846153846,CYB,0
C01079,283,2,4952.28,4,990.4559999999999,MK,1
C01080,34,3,33978.32,3,4854.045714285714,CYB,1
C01081,56,4,2829.78,3,471.63000000000005,MK,1
C01082,266,1,1519.6000000000001,2,759.8000000000001,ST,1
C01083,4,3,57634.08,5,5239.461818181819,MK,0
C01084,7,1,11224.119999999999,3,2806.0299999999997,TKO,1
C01085,176,3,12719.46,5,1271.946,ST,1
C01086,349,4,39686.82,5,3307.235,CYB,1
C01087,218,1,5993.07,3,1997.6899999999998,MK,1
C01088,131,3,30640.219999999998,5,3404.4688888888886,MK,1
C01089,74,3,31277.07,4,3909.63375,CYB,1
C01090,22,6,76165.33,5,3311.536086956522,CYB,0
C01091,487,3,66519.04,4,6047.185454545454,ST,1
C01092,14,5,75530.06,5,5035.337333333333,ST,0
C01093,150,3,25457.79,5,4242.965,CYB,1
C01094,105,3,20602.87,4,2943.2671428571425,ST,1
C01095,94,2,31693.4,3,5282.233333333334,ST,1
C01096,48,3,100031.36000000002,4,7694.720000000001,ST,0
C01097,115,6,28884.74,5,1805.29625,ST,0
C01098,3,7,81599.44,4,4533.302222222223,TKO,0
C01099,31,3,6692.58,3,956.0828571428572,ST,1
C01100,75,5,60718.6,5,4047.9066666666668,ST,0
C01101,337,6,59990.24,5,3528.837647058823,TKO,0
C01102,203,3,55729.19,4,6192.1322222222225,MK,0
C01103,75,4,47042.06,5,3920.1716666666666,MK,0
C01104,141,3,38557.15,5,3505.1954545454546,ST,0
C01105,84,5,87387.96,5,5461.7475,ST,0
C01106,404,2,24749.32,2,4124.886666666666,TKO,1
C01107,308,4,17629.48,4,2203.685,MK,1
C01108,253,2,57486.89,5,6387.432222222222,ST,0
C01109,239,4,49556.759999999995,4,4955.6759999999995,TKO,0
C01111,155,6,77132.54000000001,5,4820.7837500000005,CYB,0
C01112,275,2,5453.1,3,1363.275,TKO,1
C01113,199,3,34704.86,4,2892.0716666666667,CYB,1
C01114,49,6,98039.95999999999,5,4456.361818181817,TKO,0
C01115,72,4,17626.02,4,1602.3654545454547,TKO,1
C01116,471,1,28864.4,3,5772.88,CYB,1
C01117,25,3,27076.879999999997,5,2461.5345454545454,TKO,1
C01118,212,4,62044.17,4,5640.37909090909,CYB,0
C01119,89,2,11222.900000000001,4,2244.5800000000004,CYB,1
C01120,215,5,112244.51999999999,5,5907.606315789473,CYB,0
C01121,11,7,59235.380000000005,5,3117.6515789473688,TKO,0
C01122,96,2,7634.04,4,1272.34,ST,1
C01123,20,3,29138.42,3,4162.631428571428,CYB,1
C01124,124,2,24161.940000000002,4,4026.9900000000002,ST,1
C01125,14,8,108643.61,5,3621.453666666667,TKO,0
C01126,327,3,37603.43,4,3418.4936363636366,CYB,1
C01127,82,7,101429.63,4,4829.982380952381,TKO,0
C01128,35,3,47135.6,5,3927.9666666666667,MK,0
C01129,264,6,146417.24000000002,5,6655.329090909092,MK,0
C01130,318,1,231.25,1,231.25,TKO,1
C01131,4,4,8968.5,5,896.85,CYB,1
C01132,174,2,24403.92,4,3486.2742857142853,TKO,1
C01133,58,2,69516.2,3,8689.525,CYB,0
C01134,111,5,59085.49,5,3692.843125,TKO,0
C01135,123,3,9899.74,4,1099.971111111111,CYB,1
C01136,140,2,14803.72,5,2467.2866666666664,MK,1
C01137,449,3,100520.79000000001,3,11168.976666666667,MK,0
C01138,108,4,65451.87,4,5454.3225,ST,0
C01139,49,5,31213.469999999998,5,2837.5881818181815,TKO,0
C01140,710,1,620.44,1,310.22,CYB,1
C01141,222,4,139464.07,4,8716.504375,ST,0
C01142,44,4,32192.039999999997,4,4024.0049999999997,TKO,0
C01143,109,4,102517.98999999999,5,6834.532666666666,TKO,0
C01144,386,2,36977.42,3,6162.903333333333,TKO,1
C01145,141,2,38555.95,4,3855.595,MK,1
C01146,42,2,38210.89,3,5458.698571428571,MK,1
C01147,248,2,18293.300000000003,3,3048.8833333333337,TKO,1
C01148,615,2,6511.46,3,1627.865,ST,1
C01149,12,5,10113.17,4,1123.6855555555555,ST,1
C01150,162,6,47115.92,5,3141.061333333333,MK,0
C01151,473,2,49671.46,4,7095.922857142857,TKO,1
C01152,61,8,96205.74,5,4372.988181818182,ST,0
C01153,17,4,76420.46,4,5878.496923076924,MK,0
C01154,144,3,79949.45,5,5329.963333333333,MK,0
C01155,603,1,4643.41,1,4643.41,MK,1
C01156,600,3,35328.4,5,2944.0333333333333,TKO,1
C01158,29,4,37918.979999999996,4,3791.8979999999997,ST,0
C01159,38,7,119038.48999999999,5,4761.5396,CYB,0
C01160,173,3,50738.81,4,4612.619090909091,ST,1
C01161,234,4,32312.73,4,2485.5946153846153,TKO,1
C01162,2,2,20897.96,3,4179.592,ST,1
C01163,373,1,11968.16,4,2992.04,TKO,1
C01164,27,5,87515.76,4,4375.788,CYB,0
C01165,331,3,24208.68,5,2200.789090909091,CYB,1
C01166,95,2,63750.31999999999,4,7968.789999999999,TKO,0
C01167,212,3,10887.32,4,1555.3314285714284,CYB,1
C01168,12,4,40682.32,4,3698.3927272727274,CYB,0
C01169,12,6,65108.36,5,3255.418,CYB,0
C01170,205,9,74859.86,5,3119.1608333333334,CYB,0
C01171,171,4,5142.24,4,571.36,CYB,1
C01172,196,2,24346.21,3,3478.0299999999997,TKO,1
C01173,73,7,120998.15000000001,5,4653.775000000001,TKO,0
C01174,45,2,63003.020000000004,5,7000.335555555556,CYB,0
C01175,39,3,16754.45,4,2094.30625,ST,1
C01176,52,6,39334.06,4,2458.37875,TKO,0
C01177,549,1,467.57,1,467.57,TKO,1
C01178,57,5,53726.159999999996,4,4477.179999999999,MK,0
